sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,tempo_time_1,tempo_time_2,tempo_time_3,chroma_time_1,chroma_time_2,chroma_time_3,combined_segments,tempo_seg_0,chroma_seg_0,tempo_seg_1,chroma_seg_1,tempo_seg_2,chroma_seg_2,tempo_seg_3,chroma_seg_3
0.765,0.824,2,-1.957,1,0.0487,0.0052,0.775,0.0627,0.235,125.006,4,7FhXCOpzJHQ9k59YB8SAM0,"['1KpCi9BOfviCVhmpI4G2sY', '7w1eTNePApzDk8XtgykCPS']","['future house', 'house', 'bass house', 'deep groove house', 'brostep', 'progressive house', 'edm', 'pop dance', 'electro house', 'electronic trap']",Prophecy,"Tchami, Malaa","Tchami, Malaa - Prophecy.mp3",275.358,F# minor,0.5348075307879033,11A,125.0,34.61333333333334,138.44266666666667,179.46666666666667,42.25066666666667,76.768,261.97333333333336,"['0', '34.613t', '42.251c', '76.768c', '138.443t', '179.467t', '261.973c', '275.358']","(0, 34.61333333333334)","(0, 42.25066666666667)","(34.61333333333334, 138.44266666666667)","(42.25066666666667, 76.768)","(138.44266666666667, 179.46666666666667)","(76.768, 261.97333333333336)","(179.46666666666667, 275.358)","(261.97333333333336, 275.358)"
0.856,0.802,2,-5.169,1,0.152,0.0129,0.0016,0.295,0.461,126.013,4,6eDIBLFq4zODwM6ccThdOb,"['7IIPt2aOjyLjpwsRGXsj7h', '4F61H4lx1js4wtWfb2Rfnt']","['bossbeat', 'pop edm']",Pineapple Piñata - Party Pupils Remix,"Teddi Gold, Party Pupils",Teddi Gold - Pineapple Piñata - Party Pupils Remix.mp3,198.491,A# major,0.6053686252459934,6B,125.0,27.2,132.64,136.544,30.144,91.65866666666666,106.61333333333332,"['0', '27.2tc', '91.659c', '106.613c', '136.544t', '198.491']","(0, 27.2)","(0, 30.144)","(27.2, 132.64)","(30.144, 91.65866666666666)","(132.64, 136.544)","(91.65866666666666, 106.61333333333332)","(136.544, 198.491)","(106.61333333333332, 198.491)"
0.789,0.924,11,-4.821,1,0.14,0.048,0.00018,0.174,0.434,123.114,4,5LM3orSuNodBQS8c5HY9JH,"['2AmfMGi3WZMxqFDHissIAe', '2FwJwEswyIUAljqgjNSHgP']","['uk pop', 'indie poptimism', 'uk dance', 'alt z', 'electropop', 'indie pop']",Daydream - Snakehips Remix,"The Aces, Snakehips",The Aces - Daydream - Snakehips Remix.mp3,173.707,B minor,0.4038523447065171,10A,122.28260869565216,30.357333333333333,47.50933333333333,141.89866666666666,31.872,139.8613333333333,171.79733333333334,"['0', '30.357tc', '47.509t', '141.899t', '171.797c', '173.707']","(0, 30.357333333333333)","(0, 31.872)","(30.357333333333333, 47.50933333333333)","(31.872, 139.8613333333333)","(47.50933333333333, 141.89866666666666)","(139.8613333333333, 171.79733333333334)","(141.89866666666666, 173.707)","(171.79733333333334, 173.707)"
0.78,0.984,9,-3.46,0,0.124,0.0369,0.0116,0.176,0.565,124.941,4,6Xshz1Cjgiux8HfEuJZHSk,['0hYtrPQ05Qu1N5r0QcpoDp'],[],BAPPI,The Deep,The Deep - BAPPI.mp3,173.155,D# minor,0.4998570760206002,2A,125.0,15.445333333333334,77.056,106.48533333333332,15.989333333333333,78.09066666666666,108.04266666666666,"['0', '15.445tc', '77.056tc', '106.485tc', '173.155']","(0, 15.445333333333334)","(0, 15.989333333333333)","(15.445333333333334, 77.056)","(15.989333333333333, 78.09066666666666)","(77.056, 106.48533333333332)","(78.09066666666666, 108.04266666666666)","(106.48533333333332, 173.155)","(108.04266666666666, 173.155)"
0.684,0.894,2,-4.101,1,0.105,0.00479,0.0473,0.0771,0.584,163.978,4,2OnJ5vfbFGNIOvBWudGTaf,"['5czcqWtwZb5btfWWvWTmgZ', '6mcEXkX1gFc4kttIF6JKb5', '1wYOGoKwFM8sRryvmRf206']","['glitch hop', 'indie poptimism', 'jam band', 'lawrence ks indie']",Denim,"The Floozies, Gibbz, MZG","The Floozies, Gibbz, MZG - Denim.mp3",226.442,A# minor,0.5654556531010446,3A,165.44117647058823,140.33066666666667,198.88,220.288,46.74133333333333,113.67466666666668,219.648,"['0', '46.741c', '113.675c', '140.331t', '198.88t', '220.288t', '226.442']","(0, 140.33066666666667)","(0, 46.74133333333333)","(140.33066666666667, 198.88)","(46.74133333333333, 113.67466666666668)","(198.88, 220.288)","(113.67466666666668, 219.648)","(220.288, 226.442)","(219.648, 226.442)"
0.832,0.618,7,-9.844,1,0.0573,0.014,0.0338,0.102,0.791,117.979,4,32CURc5d1ItzN2U46ywFb9,"['5czcqWtwZb5btfWWvWTmgZ', '3cj6O7NrjS5l0CVo8LhpV1']","['glitch hop', 'bass house', 'jam band', 'lawrence ks indie']",Hot Guy Alert,"The Floozies, The Sponges","The Floozies, The Sponges - Hot Guy Alert.mp3",203.596,F minor,0.3531467761778151,4A,117.1875,137.6,145.07733333333334,197.28,40.928,46.73066666666666,138.18666666666667,"['0', '40.928c', '46.731c', '137.6tc', '145.077t', '197.28t', '203.596']","(0, 137.6)","(0, 40.928)","(137.6, 145.07733333333334)","(40.928, 46.73066666666666)","(145.07733333333334, 197.28)","(46.73066666666666, 138.18666666666667)","(197.28, 203.596)","(138.18666666666667, 203.596)"
0.679,0.931,2,-3.424,1,0.0578,0.000235,0.387,0.0521,0.349,124.009,4,20FgqlI9ANzgmlUquJrsuw,"['5xwd7lKJeb2opUvYZnXFut', '79OsU8JudFdMQxQTnyOJcF', '3wRQD6UZWlaWEnbgpIEPPX', '5Ad8YPmqQf2tay2SZ8NxWY']","['canadian electronic', 'glitch hop', 'electro house', 'bass house']",Warn Ya - Cazztek Remix,"The Funk Hunters, Defunk, Cazztek, Akylla","The Funk Hunters, Defunk, Akylla - Warn Ya - Cazztek Remix.mp3",234.042,F# minor,0.4404978192186692,11A,125.0,169.74933333333334,184.9813333333333,232.39466666666667,46.53866666666666,166.70933333333332,184.87466666666663,"['0', '46.539c', '169.749t', '184.981t', '232.395t', '234.042']","(0, 169.74933333333334)","(0, 46.53866666666666)","(169.74933333333334, 184.9813333333333)","(46.53866666666666, 166.70933333333332)","(184.9813333333333, 232.39466666666667)","(166.70933333333332, 184.87466666666663)","(232.39466666666667, 234.042)","(184.87466666666663, 234.042)"
0.717,0.762,4,-7.089,1,0.0734,0.0258,0.0413,0.299,0.387,123.037,4,2nuQAULY22Sm8s4LsALj84,"['2x7EATekOPhFGRx3syMGEC', '4QFHHdZkeqmneDQqKIjAN8']","['la pop', 'nu disco', 'indie poptimism', 'alternative dance']",Bang Bang,"The Knocks, Donna Missal",The Knocks - Bang Bang (feat. Donna Missal).mp3,184.862,C# major,0.5969443597499342,3B,122.28260869565216,70.45333333333333,85.71733333333333,152.256,70.10133333333333,121.23733333333334,151.65866666666668,"['0', '70.453t', '85.717t', '121.237c', '152.256t', '184.862']","(0, 70.45333333333333)","(0, 70.10133333333333)","(70.45333333333333, 85.71733333333333)","(70.10133333333333, 121.23733333333334)","(85.71733333333333, 152.256)","(121.23733333333334, 151.65866666666668)","(152.256, 184.862)","(151.65866666666668, 184.862)"
0.651,0.786,9,-3.725,1,0.0761,0.0035,6.99e-05,0.179,0.414,109.019,4,4XP2xY8tUYed1cceuh24Q8,"['2x7EATekOPhFGRx3syMGEC', '7avo0PmlW8O1YLEt9DnWQT']","['nu disco', 'indie poptimism', 'alternative dance']",Bedroom Eyes,"The Knocks, Studio Killers",The Knocks - Bedroom Eyes (feat. Studio Killers).mp3,176.659,A# major,0.5786907345128888,6B,108.17307692307692,8.053333333333333,114.752,130.25066666666666,24.14933333333333,77.17333333333333,86.42133333333334,"['0', '8.053t', '24.149c', '77.173c', '86.421c', '114.752t', '130.251t', '176.659']","(0, 8.053333333333333)","(0, 24.14933333333333)","(8.053333333333333, 114.752)","(24.14933333333333, 77.17333333333333)","(114.752, 130.25066666666666)","(77.17333333333333, 86.42133333333334)","(130.25066666666666, 176.659)","(86.42133333333334, 176.659)"
0.616,0.854,4,-6.892,0,0.0356,0.000307,0.748,0.131,0.566,124.008,4,7LsAMq97fppoHHo4QNNCyl,['2x7EATekOPhFGRx3syMGEC'],"['nu disco', 'indie poptimism', 'alternative dance']",Dancing With The DJ,The Knocks,The Knocks - Dancing With The DJ.mp3,233.94,G# minor,0.7369801537575877,1A,125.0,15.658666666666669,47.12533333333333,51.76533333333333,54.32533333333333,93.23733333333334,170.51733333333334,"['0', '15.659t', '51.765tc', '93.237c', '170.517c', '233.94']","(0, 15.658666666666669)","(0, 54.32533333333333)","(15.658666666666669, 47.12533333333333)","(54.32533333333333, 93.23733333333334)","(47.12533333333333, 51.76533333333333)","(93.23733333333334, 170.51733333333334)","(51.76533333333333, 233.94)","(170.51733333333334, 233.94)"
0.667,0.904,0,-4.538,1,0.122,0.0796,0.00291,0.308,0.651,116.008,4,3gYSqxntZtlR4com7pDv9f,"['2x7EATekOPhFGRx3syMGEC', '7FU0xCgmSYQEiBeevUqQ4S']","['nu disco', 'nyc pop', 'indie poptimism', 'alternative dance']",Gimme Love,"The Knocks, Yoke Lore",The Knocks - Gimme Love (feat. Yoke Lore).mp3,220.374,C major,0.5547173147132003,8B,117.1875,45.29066666666667,152.288,183.968,3.264,152.8,169.41866666666667,"['0', '3.264c', '45.291t', '152.288tc', '169.419c', '183.968t', '220.374']","(0, 45.29066666666667)","(0, 3.264)","(45.29066666666667, 152.288)","(3.264, 152.8)","(152.288, 183.968)","(152.8, 169.41866666666667)","(183.968, 220.374)","(169.41866666666667, 220.374)"
0.739,0.628,8,-4.137,1,0.0703,0.0245,0.0,0.266,0.634,120.944,4,1nyyEarKbjbGm3iJqvZknV,"['2x7EATekOPhFGRx3syMGEC', '4OSArit7O2Jaj4mgf3YN7A']","['nu disco', 'indie poptimism', 'alternative dance', 'brisbane indie', 'australian indie', 'aussietronica']",R U HIGH,"The Knocks, Mallrat",The Knocks - R U HIGH (feat. Mallrat).mp3,235.406,E major,0.8649220757840599,12B,122.28260869565216,1.354666666666667,3.328,35.264,49.16266666666667,160.864,186.4213333333333,"['0', '3.328t', '35.264t', '49.163c', '160.864c', '186.421c', '235.406']","(0, 1.354666666666667)","(0, 49.16266666666667)","(1.354666666666667, 3.328)","(49.16266666666667, 160.864)","(3.328, 35.264)","(160.864, 186.4213333333333)","(35.264, 235.406)","(186.4213333333333, 235.406)"
0.684,0.232,0,-13.249,1,0.0297,0.86,0.404,0.135,0.387,73.518,4,02wNtFxlr9dLmZXKT5TIF5,['2sSGPbdZJkaSE2AbcGOACx'],"['la indie', 'bedroom pop']",Over the Moon,The Marías,The Marías - Over the Moon.mp3,181.377,C major,0.9212007367281762,8B,148.02631578947367,22.56,111.28533333333333,134.10133333333334,23.79733333333333,30.378666666666668,176.16,"['0', '22.56tc', '30.379c', '111.285t', '134.101t', '176.16c', '181.377']","(0, 22.56)","(0, 23.79733333333333)","(22.56, 111.28533333333333)","(23.79733333333333, 30.378666666666668)","(111.28533333333333, 134.10133333333334)","(30.378666666666668, 176.16)","(134.10133333333334, 181.377)","(176.16, 181.377)"
0.672,0.436,9,-11.743,1,0.0326,0.71,0.147,0.117,0.557,105.003,4,1mbuSss0OVqfS00y7yCNCZ,['2sSGPbdZJkaSE2AbcGOACx'],"['la indie', 'bedroom pop']",Ruthless,The Marías,The Marías - Ruthless.mp3,245.169,D# major,0.7477598372802085,5B,104.16666666666669,154.208,172.736,239.552,22.069333333333333,161.184,173.58933333333334,"['0', '22.069c', '154.208t', '161.184c', '172.736tc', '239.552t', '245.169']","(0, 154.208)","(0, 22.069333333333333)","(154.208, 172.736)","(22.069333333333333, 161.184)","(172.736, 239.552)","(161.184, 173.58933333333334)","(239.552, 245.169)","(173.58933333333334, 245.169)"
0.771,0.795,1,-5.895,1,0.0747,0.0012,0.0747,0.501,0.663,124.037,4,3zyLiMyss1RejDsdFX3jRC,['3cj6O7NrjS5l0CVo8LhpV1'],['bass house'],Jerry Brain,The Sponges,The Sponges - Jerry Brain.mp3,222.825,E major,0.4300742996825484,12B,125.0,132.90666666666667,155.95733333333334,201.536,42.61333333333334,202.4213333333333,210.57066666666665,"['0', '42.613c', '132.907t', '155.957t', '201.536tc', '210.571c', '222.825']","(0, 132.90666666666667)","(0, 42.61333333333334)","(132.90666666666667, 155.95733333333334)","(42.61333333333334, 202.4213333333333)","(155.95733333333334, 201.536)","(202.4213333333333, 210.57066666666665)","(201.536, 222.825)","(210.57066666666665, 222.825)"
0.738,0.713,5,-4.727,0,0.108,0.13,0.0,0.298,0.39,124.992,4,6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,125.0,30.538666666666668,118.64533333333334,172.75733333333332,61.216,120.864,168.72533333333334,"['0', '30.539t', '61.216c', '118.645tc', '172.757t', '200.64']","(0, 30.538666666666668)","(0, 61.216)","(30.538666666666668, 118.64533333333334)","(61.216, 120.864)","(118.64533333333334, 172.75733333333332)","(120.864, 168.72533333333334)","(172.75733333333332, 200.64)","(168.72533333333334, 200.64)"
0.625,0.788,9,-4.335,0,0.0422,0.026,0.00177,0.214,0.242,125.019,3,5ZI2uKHpKza44XVsRZy7lM,['6mPZJXtFVaakznkRxdgWtC'],[],For Me - VIP,Throttle,Throttle - For Me - VIP.mp3,178.695,D# minor,0.8147246628291782,2A,125.0,58.19733333333333,114.688,130.93333333333334,60.053333333333335,93.408,144.45866666666666,"['0', '58.197tc', '93.408c', '114.688t', '130.933t', '144.459c', '178.695']","(0, 58.19733333333333)","(0, 60.053333333333335)","(58.19733333333333, 114.688)","(60.053333333333335, 93.408)","(114.688, 130.93333333333334)","(93.408, 144.45866666666666)","(130.93333333333334, 178.695)","(144.45866666666666, 178.695)"
0.733,0.894,10,-4.761,1,0.124,0.0196,5.7e-05,0.619,0.488,125.982,4,1y0UriJkdMdvlkWpjaI6Vs,"['2o5jDhtHVPhrJdv3cEQ99Z', '2mmqhYDTD0weseyXUf1QJ5', '1DNFG0VEHD2Vk5ESUEPuOM']","['house', 'dutch edm', 'brostep', 'trance', 'big room', 'slap house', 'edm', 'uplifting trance', 'pop dance']",My Frequency,"Tiësto, 7 Skies, RebMoe","Tiësto, 7 Skies - My Frequency (feat. RebMoe).mp3",140.301,G minor,0.3444547441427817,6A,125.0,33.525333333333336,78.85866666666666,106.592,60.970666666666666,93.22666666666667,106.688,"['0', '33.525t', '60.971c', '78.859t', '93.227c', '106.592tc', '140.301']","(0, 33.525333333333336)","(0, 60.970666666666666)","(33.525333333333336, 78.85866666666666)","(60.970666666666666, 93.22666666666667)","(78.85866666666666, 106.592)","(93.22666666666667, 106.688)","(106.592, 140.301)","(106.688, 140.301)"
0.758,0.772,0,-7.807,1,0.0504,0.00747,0.754,0.159,0.33,126.005,4,3i7mQW4Z7sYnnDzt23KniJ,"['1kwRrQDCpXpVliMDntpxCt', '1K80Wcuuo13i28cVd68mxm']","['deep groove house', 'tech house', 'slap house']",Supersonic,"Tom Budin, Dave Winnel","Tom Budin, Dave Winnel - Supersonic.mp3",168.538,G minor,0.6079686891548371,6A,125.0,63.22133333333333,92.50133333333332,166.496,32.394666666666666,63.392,78.15466666666667,"['0', '32.395c', '63.221tc', '78.155c', '92.501t', '166.496t', '168.538']","(0, 63.22133333333333)","(0, 32.394666666666666)","(63.22133333333333, 92.50133333333332)","(32.394666666666666, 63.392)","(92.50133333333332, 166.496)","(63.392, 78.15466666666667)","(166.496, 168.538)","(78.15466666666667, 168.538)"
0.682,0.98,6,-10.488,0,0.0537,0.0361,0.892,0.113,0.606,155.0,4,5T80xhv5edZ3Z2AtZ4Ki79,['6s9u44nih7GcT9kXBqM2Xr'],[],Falling van Buuren,TRANCEMAN2000,TRANCEMAN2000 - Falling van Buuren.mp3,328.758,B major,0.4214672911412733,1B,156.25,62.74133333333333,211.424,247.82933333333327,185.64266666666663,199.7333333333333,222.92266666666663,"['0', '62.741t', '185.643c', '199.733c', '211.424t', '222.923c', '247.829t', '328.758']","(0, 62.74133333333333)","(0, 185.64266666666663)","(62.74133333333333, 211.424)","(185.64266666666663, 199.7333333333333)","(211.424, 247.82933333333327)","(199.7333333333333, 222.92266666666663)","(247.82933333333327, 328.758)","(222.92266666666663, 328.758)"
0.772,0.705,3,-4.576,0,0.0852,0.18,0.273,0.133,0.593,140.051,4,6IfsvWQORqjmG3tQxyB516,['0tvpihdAsKiNnP6sWS3jUI'],"['electronic trap', 'bass trap']",Back To The Wall,TroyBoi,TroyBoi - Back To The Wall.mp3,222.194,A minor,0.5392044297281461,8A,140.625,81.73866666666666,93.39733333333334,156.768,116.98133333333334,129.78133333333332,215.712,"['0', '81.739t', '93.397t', '116.981c', '129.781c', '156.768t', '215.712c', '222.194']","(0, 81.73866666666666)","(0, 116.98133333333334)","(81.73866666666666, 93.39733333333334)","(116.98133333333334, 129.78133333333332)","(93.39733333333334, 156.768)","(129.78133333333332, 215.712)","(156.768, 222.194)","(215.712, 222.194)"
0.883,0.406,2,-6.07,1,0.301,0.0307,0.547,0.057,0.534,140.07,4,67bRcGquJWIw6q927Yocht,['0tvpihdAsKiNnP6sWS3jUI'],"['electronic trap', 'bass trap']",Grimey,TroyBoi,TroyBoi - Grimey.mp3,191.822,A# minor,0.503696130615363,3A,140.625,12.405333333333331,30.186666666666667,39.06133333333333,39.38133333333333,80.544,176.30933333333334,"['0', '12.405t', '30.187t', '39.061tc', '80.544c', '176.309c', '191.822']","(0, 12.405333333333331)","(0, 39.38133333333333)","(12.405333333333331, 30.186666666666667)","(39.38133333333333, 80.544)","(30.186666666666667, 39.06133333333333)","(80.544, 176.30933333333334)","(39.06133333333333, 191.822)","(176.30933333333334, 191.822)"
0.77,0.607,11,-6.189,0,0.0422,0.000403,0.766,0.101,0.343,142.024,4,0ztWvG2NEE49aTyr93P46g,['0tvpihdAsKiNnP6sWS3jUI'],"['electronic trap', 'bass trap']",Sensei,TroyBoi,TroyBoi - Sensei.mp3,217.0,G# minor,0.5306001805866688,1A,140.625,25.984,74.208,163.38133333333334,25.482666666666667,79.73333333333333,101.55733333333332,"['0', '25.984t', '74.208t', '79.733c', '101.557c', '163.381t', '217.0']","(0, 25.984)","(0, 25.482666666666667)","(25.984, 74.208)","(25.482666666666667, 79.73333333333333)","(74.208, 163.38133333333334)","(79.73333333333333, 101.55733333333332)","(163.38133333333334, 217.0)","(101.55733333333332, 217.0)"
0.792,0.764,1,-4.78,1,0.358,0.00224,0.0673,0.111,0.377,150.107,4,6K4DTxKf2gvrVNqgR8wAob,"['3T0BepBNnd3kw2m10rh8yW', '4aTmeAJQIHvOYEpc5KxJ8x']",['experimental bass'],Bleacher Creature,"TVBOO, um..","TVBOO, um.. - Bleacher Creature.mp3",211.2,G minor,0.4135954382029647,6A,148.02631578947367,31.264,42.101333333333336,133.68533333333335,44.704,108.62933333333334,134.464,"['0', '31.264t', '42.101tc', '108.629c', '133.685tc', '211.2']","(0, 31.264)","(0, 44.704)","(31.264, 42.101333333333336)","(44.704, 108.62933333333334)","(42.101333333333336, 133.68533333333335)","(108.62933333333334, 134.464)","(133.68533333333335, 211.2)","(134.464, 211.2)"
0.755,0.594,1,-4.778,1,0.285,0.00264,0.0,0.242,0.518,89.22,4,1L8NADNWd56cZRnaxcxPPI,['68kEuyFKyqrdQQLLsmiatm'],"['conscious hip hop', 'underground hip hop', 'hip hop', 'rap']",ROSE STREET,Vince Staples,Vince Staples - ROSE STREET.mp3,153.687,F# minor,0.3385647748093277,11A,119.6808510638298,3.509333333333333,44.650666666666666,129.92,21.49333333333333,39.712,148.07466666666667,"['0', '3.509t', '21.493c', '44.651t', '129.92t', '148.075c', '153.687']","(0, 3.509333333333333)","(0, 21.49333333333333)","(3.509333333333333, 44.650666666666666)","(21.49333333333333, 39.712)","(44.650666666666666, 129.92)","(39.712, 148.07466666666667)","(129.92, 153.687)","(148.07466666666667, 153.687)"
0.659,0.874,8,-6.808,1,0.115,0.0604,0.794,0.512,0.19,125.987,4,2d6LnE2SBN57UJL07RAEkx,['1FGLT6mEhIrPhgqYiU57ro'],['brazilian edm'],Pó De Anjo,VINNE,VINNE - Pó De Anjo.mp3,257.991,E minor,0.5630438563410533,9A,125.0,69.29066666666667,156.72533333333334,195.57333333333327,80.288,134.912,210.76266666666663,"['0', '69.291t', '80.288c', '134.912c', '156.725t', '195.573t', '210.763c', '257.991']","(0, 69.29066666666667)","(0, 80.288)","(69.29066666666667, 156.72533333333334)","(80.288, 134.912)","(156.72533333333334, 195.57333333333327)","(134.912, 210.76266666666663)","(195.57333333333327, 257.991)","(210.76266666666663, 257.991)"
0.311,0.857,11,-8.332,0,0.0395,0.00133,0.804,0.307,0.36,119.968,4,3A02f2nXSbpeY9uXHi7oMi,['0F52YLV7uWqaJfMMDgG737'],"['electro house', 'future bass']",Ghost Voices,Virtual Self,Virtual Self - Ghost Voices.mp3,262.68,G# minor,0.4347892513403975,1A,119.6808510638298,17.216,113.504,256.032,146.64533333333333,190.18666666666667,257.216,"['0', '17.216t', '113.504t', '146.645c', '190.187c', '256.032tc', '262.68']","(0, 17.216)","(0, 146.64533333333333)","(17.216, 113.504)","(146.64533333333333, 190.18666666666667)","(113.504, 256.032)","(190.18666666666667, 257.216)","(256.032, 262.68)","(257.216, 262.68)"
0.526,0.968,1,-4.992,1,0.0517,0.00159,0.941,0.356,0.229,118.0,4,5MEStu1XSbCXlq5svrUtTj,['0F52YLV7uWqaJfMMDgG737'],"['electro house', 'future bass']",Key,Virtual Self,Virtual Self - Key.mp3,206.879,F# minor,0.4792483233298152,11A,117.1875,78.50666666666666,113.73866666666666,134.67733333333334,12.064,79.63733333333333,131.2,"['0', '12.064c', '78.507tc', '113.739t', '134.677t', '206.879']","(0, 78.50666666666666)","(0, 12.064)","(78.50666666666666, 113.73866666666666)","(12.064, 79.63733333333333)","(113.73866666666666, 134.67733333333334)","(79.63733333333333, 131.2)","(134.67733333333334, 206.879)","(131.2, 206.879)"
0.807,0.947,7,-6.404,1,0.0513,0.00988,0.87,0.0791,0.193,126.013,4,0sg1ZDhJ6r2YAoBpwpHemS,['4Nl6PVYLwbCFfr3UqQlFtE'],"['tech house', 'brazilian edm', 'bass house']",Bump,VOLAC,VOLAC - Bump.mp3,187.143,E minor,0.2815520051911521,9A,125.0,30.837333333333333,91.43466666666669,125.67466666666668,29.248,91.36,125.57866666666666,"['0', '30.837t', '91.435t', '125.675t', '187.143']","(0, 30.837333333333333)","(0, 29.248)","(30.837333333333333, 91.43466666666669)","(29.248, 91.36)","(91.43466666666669, 125.67466666666668)","(91.36, 125.57866666666666)","(125.67466666666668, 187.143)","(125.57866666666666, 187.143)"
0.849,0.923,2,-5.676,1,0.0965,0.052,0.835,0.0569,0.527,125.999,4,11qS1PfA0uudC5LTWe3ucH,['4Nl6PVYLwbCFfr3UqQlFtE'],"['tech house', 'brazilian edm', 'bass house']",Russian Style,VOLAC,VOLAC - Russian Style.mp3,278.912,G# minor,0.3144282434032261,1A,125.0,28.384,116.94933333333331,217.71733333333333,46.304,123.968,174.912,"['0', '28.384t', '46.304c', '116.949t', '123.968c', '174.912c', '217.717t', '278.912']","(0, 28.384)","(0, 46.304)","(28.384, 116.94933333333331)","(46.304, 123.968)","(116.94933333333331, 217.71733333333333)","(123.968, 174.912)","(217.71733333333333, 278.912)","(174.912, 278.912)"
